
==========================================================================================================================================

Serpent continuous-energy Monte Carlo code version 1.1.19

Input file:   MOXEUS_00013.se
Date:         Tue Mar 18 09:40:32 2025
Title:        MOXEUS_00013

Random seed:  1742287232

Memory allocated for DATA array:     2607629240 bytes (2486.83 Mb)
     46211  110.90776    0.0  1.34939E-10  1.07017E-10  7.34154E-12
     46112  111.90734    0.0  2.72203E-08  2.13949E-08  1.46773E-09
     46113  112.91097    0.0  2.27240E-11  1.77021E-11  1.21440E-12
     46213  112.91097    0.0  1.01542E-14  7.91016E-15  5.42651E-16
     46114  113.91055    0.0  2.74665E-11  2.12088E-11  1.45496E-12
     46115  114.91417    0.0  2.13462E-12  1.63389E-12  1.12088E-13
     46215  114.91417    0.0  2.87717E-12  2.20226E-12  1.51079E-13
     46116  115.91376    0.0  1.25506E-12  9.52368E-13  6.53341E-14
     46117  116.91738    0.0  2.85122E-13  2.14500E-13  1.47151E-14
     46217  116.91738    0.0  7.21841E-16  5.43049E-16  3.72541E-17
     46118  117.91899    0.0  6.48047E-14  4.83392E-14  3.31615E-15
     46119  118.92362    0.0  1.34720E-14  9.96414E-15  6.83557E-16
     46120  119.92421    0.0  2.88009E-15  2.11240E-15  1.44914E-16
     46121  120.92783    0.0  9.63234E-16  7.00620E-16  4.80637E-17
     46122  121.93045    0.0  5.08079E-17  3.66518E-17  2.51438E-18
     46123  122.93508    0.0  4.47533E-18  3.20204E-18  2.19665E-19
     46124  123.93668    0.0  1.71380E-19  1.21629E-19  8.34397E-21
     47104  103.90863    0.0  2.48802E-33  2.10610E-33  1.44482E-34
     47105  104.90620    0.0  1.55541E-24  1.30412E-24  8.94652E-26
     47205  104.90620    0.0  1.74977E-28  1.46709E-28  1.00645E-29
     47106  105.90680    0.0  8.27234E-20  6.87039E-20  4.71320E-21
     47206  105.90680    0.0  4.32632E-20  3.59311E-20  2.46494E-21
     47207  106.90537    0.0  1.69025E-19  1.39068E-19  9.54030E-21
     47108  107.90597    0.0  1.32298E-14  1.07841E-14  7.39809E-16
     47208  107.90597    0.0  2.27487E-11  1.85434E-11  1.27211E-12
     47209  108.90455    0.0  2.11712E-10  1.70992E-10  1.17304E-11
     47110  109.90615    0.0  7.47114E-12  5.97918E-12  4.10182E-13
     47211  110.90574    0.0  5.38235E-11  4.26869E-11  2.92839E-12
     47112  111.90734    0.0  4.23703E-09  3.33027E-09  2.28462E-10
     47113  112.90693    0.0  3.25976E-09  2.53947E-09  1.74212E-10
     47213  112.90693    0.0  1.66725E-11  1.29885E-11  8.91031E-13
     47114  113.90853    0.0  8.95741E-13  6.91676E-13  4.74502E-14
     47214  113.90853    0.0  6.77073E-18  5.22825E-18  3.58667E-19
     47115  114.90913    0.0  9.73643E-11  7.45284E-11  5.11278E-12
     47215  114.90913    0.0  1.56123E-12  1.19506E-12  8.19830E-14
     47116  115.91174    0.0  1.83951E-11  1.39589E-11  9.57607E-13
     47216  115.91174    0.0  1.44931E-13  1.09979E-13  7.54476E-15
     47117  116.91133    0.0  3.20169E-12  2.40879E-12  1.65247E-13
     47217  116.91133    0.0  3.89529E-13  2.93062E-13  2.01045E-14
     47118  117.91495    0.0  2.31682E-13  1.72822E-13  1.18559E-14
     47218  117.91495    0.0  1.04200E-13  7.77278E-14  5.33226E-15
     47119  118.91555    0.0  9.07173E-14  6.71009E-14  4.60323E-15
     47219  118.91555    0.0  1.24509E-13  9.20953E-14  6.31789E-15
     47120  119.91917    0.0  4.28319E-14  3.14163E-14  2.15521E-15
     47220  119.91917    0.0  1.19053E-14  8.73228E-15  5.99049E-16
     47121  120.91976    0.0  2.51847E-14  1.83196E-14  1.25676E-15
     47122  121.92339    0.0  2.86070E-15  2.06377E-15  1.41578E-16
     47222  121.92339    0.0  8.10681E-15  5.84843E-15  4.01213E-16
     47123  122.92499    0.0  1.18782E-15  8.49938E-16  5.83072E-17
     47124  123.92861    0.0  1.05696E-16  7.50179E-17  5.14636E-18
     47224  123.92861    0.0  7.94014E-17  5.63551E-17  3.86605E-18
     47125  124.93022    0.0  1.67583E-17  1.17989E-17  8.09421E-19
     47126  125.93485    0.0  2.57473E-18  1.79830E-18  1.23366E-19
     47127  126.93645    0.0  2.92122E-19  2.02420E-19  1.38864E-20
     47128  127.94108    0.0  2.56513E-19  1.76350E-19  1.20979E-20
     47129  128.94369    0.0  3.51574E-20  2.39824E-20  1.64523E-21
     47130  129.95034    0.0  1.28204E-20  8.67764E-21  5.95301E-22
     48105  104.90923    0.0  1.63391E-27  1.36991E-27  9.39781E-29
     48107  106.90638    0.0  1.07162E-17  8.81688E-18  6.04853E-19
     48109  108.90455    0.0  6.45007E-10  5.20949E-10  3.57380E-11
     48211  110.90372    0.0  6.68055E-16  5.29838E-16  3.63478E-17
     48213  112.90390    0.0  2.62000E-07  2.04112E-07  1.40024E-08
     48115  114.90510    0.0  2.94986E-08  2.25808E-08  1.54908E-09
     48117  116.90730    0.0  8.00392E-10  6.02196E-10  4.13116E-11
     48217  116.90730    0.0  3.32217E-10  2.49952E-10  1.71471E-11
     48118  117.90688    0.0  3.13495E-10  2.33867E-10  1.60436E-11
     48119  118.90950    0.0  1.20389E-11  8.90527E-12  6.10917E-13
     48219  118.90950    0.0  3.51224E-12  2.59803E-12  1.78229E-13
     48120  119.91009    0.0  4.91839E-12  3.60781E-12  2.47502E-13
     48121  120.91270    0.0  6.70800E-13  4.87975E-13  3.34759E-14
     48221  120.91270    0.0  4.55568E-13  3.31404E-13  2.27349E-14
     48122  121.91330    0.0  4.63920E-13  3.34710E-13  2.29617E-14
     48123  122.91692    0.0  4.40278E-14  3.15059E-14  2.16136E-15
     48223  122.91692    0.0  8.08302E-14  5.78414E-14  3.96802E-15
     48124  123.91752    0.0  4.50798E-14  3.19982E-14  2.19513E-15
     48125  124.92114    0.0  2.28647E-15  1.60993E-15  1.10444E-16
     48225  124.92114    0.0  4.14428E-15  2.91803E-15  2.00182E-16
     48126  125.92274    0.0  3.03472E-15  2.11978E-15  1.45420E-16
     48127  126.92636    0.0  1.08647E-15  7.52912E-16  5.16511E-17
     48128  127.92797    0.0  1.30289E-15  8.95813E-16  6.14543E-17
     48129  128.93260    0.0  1.18651E-16  8.09442E-17  5.55291E-18
     48229  128.93260    0.0  1.23959E-16  8.45653E-17  5.80132E-18
     48130  129.93420    0.0  1.64607E-16  1.11430E-16  7.64426E-18
     48131  130.94085    0.0  4.41679E-17  2.96694E-17  2.03537E-18
     48132  131.94548    0.0  4.57410E-18  3.04922E-18  2.09181E-19
     49110  109.90716    0.0  1.72054E-28  1.37694E-28  9.44604E-30
     49111  110.90473    0.0  1.99640E-18  1.58334E-18  1.08620E-19
     49211  110.90473    0.0  1.66156E-22  1.31778E-22  9.04020E-24
     49112  111.90533    0.0  5.71229E-18  4.48989E-18  3.08014E-19
     49212  111.90533    0.0  8.63246E-19  6.78517E-19  4.65474E-20
     49213  112.90390    0.0  3.31789E-17  2.58482E-17  1.77323E-18
     49114  113.90450    0.0  1.10599E-14  8.54054E-15  5.85895E-16
     49214  113.90450    0.0  3.15859E-15  2.43909E-15  1.67326E-16
     49314  113.90450    0.0  1.55723E-23  1.20251E-23  8.24942E-25
     49215  114.90409    0.0  2.47517E-09  1.89473E-09  1.29982E-10
     49116  115.90569    0.0  2.03727E-12  1.54604E-12  1.06061E-13
     49216  115.90569    0.0  3.66547E-15  2.78164E-15  1.90826E-16
     49316  115.90569    0.0  1.20769E-18  9.16488E-19  6.28726E-20
     49117  116.90427    0.0  1.89911E-10  1.42888E-10  9.80237E-12
     49217  116.90427    0.0  5.73427E-10  4.31444E-10  2.95978E-11
     49118  117.90587    0.0  5.19596E-13  3.87621E-13  2.65914E-14
     49218  117.90587    0.0  3.66043E-14  2.73070E-14  1.87331E-15
     49318  117.90587    0.0  5.83823E-16  4.35535E-16  2.98784E-17
     49119  118.90546    0.0  5.53108E-12  4.09152E-12  2.80685E-13
     49219  118.90546    0.0  7.29907E-11  5.39936E-11  3.70406E-12
     49120  119.90807    0.0  3.01564E-13  2.21211E-13  1.51755E-14
     49220  119.90807    0.0  5.05141E-14  3.70545E-14  2.54200E-15
     49320  119.90807    0.0  5.17168E-14  3.79367E-14  2.60252E-15
     49121  120.90766    0.0  2.14929E-12  1.56357E-12  1.07264E-13
     49221  120.90766    0.0  8.94073E-12  6.50423E-12  4.46201E-13
     49122  121.91027    0.0  1.72829E-13  1.24696E-13  8.55436E-15
     49222  121.91027    0.0  2.07700E-13  1.49856E-13  1.02804E-14
     49322  121.91027    0.0  2.07700E-13  1.49856E-13  1.02804E-14
     49123  122.91087    0.0  8.54088E-13  6.11208E-13  4.19299E-14
     49223  122.91087    0.0  1.72751E-12  1.23625E-12  8.48091E-14
     49124  123.91348    0.0  3.72236E-13  2.64227E-13  1.81264E-14
     49224  123.91348    0.0  2.83112E-13  2.00963E-13  1.37864E-14
     49125  124.91408    0.0  2.72278E-13  1.91725E-13  1.31526E-14
     49225  124.91408    0.0  3.14438E-13  2.21411E-13  1.51892E-14
     49126  125.91669    0.0  1.36421E-13  9.52958E-14  6.53746E-15
     49226  125.91669    0.0  1.26167E-13  8.81328E-14  6.04606E-15
     49127  126.91729    0.0  1.58824E-13  1.10071E-13  7.55104E-15
     49227  126.91729    0.0  1.31794E-13  9.13379E-14  6.26593E-15
     49128  127.91990    0.0  1.45715E-13  1.00194E-13  6.87349E-15
     49228  127.91990    0.0  5.32990E-16  3.66486E-16  2.51416E-17
     49328  127.91990    0.0  1.12589E-13  7.74166E-14  5.31091E-15
     49129  128.92150    0.0  1.42369E-13  9.71327E-14  6.66347E-15
     49229  128.92150    0.0  6.51736E-14  4.44655E-14  3.05041E-15
     49130  129.92513    0.0  1.63980E-14  1.11013E-14  7.61568E-16
     49230  129.92513    0.0  3.61760E-14  2.44908E-14  1.68011E-15
     49330  129.92513    0.0  5.80068E-14  3.92702E-14  2.69400E-15
     49131  130.92673    0.0  1.22241E-14  8.21233E-15  5.63380E-16
     49231  130.92673    0.0  1.49012E-14  1.00108E-14  6.86757E-16
     49331  130.92673    0.0  1.36239E-14  9.15272E-15  6.27893E-16
     49132  131.93338    0.0  5.73348E-15  3.82244E-15  2.62226E-16
     49133  132.93801    0.0  5.60245E-16  3.70685E-16  2.54296E-17
     49233  132.93801    0.0  1.03868E-16  6.87243E-17  4.71461E-18
     49134  133.94466    0.0  2.17437E-17  1.42786E-17  9.79535E-19
     49135  134.94929    0.0  4.13186E-19  2.69309E-19  1.84751E-20
     50111  110.90776    0.0  1.88866E-23  1.49785E-23  1.02755E-24
     50213  112.90491    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     50217  116.90326    0.0  2.92860E-10  2.20348E-10  1.51163E-11
     50219  118.90344    0.0  8.63651E-07  6.38882E-07  4.38284E-08
     50121  120.90463    0.0  1.18451E-08  8.61732E-09  5.91163E-10
     50221  120.90463    0.0  1.30157E-06  9.46895E-07  6.49586E-08
     50223  122.90583    0.0  4.21319E-10  3.01519E-10  2.06847E-11
     50225  124.90803    0.0  9.57327E-11  6.74134E-11  4.62468E-12
     50127  126.91023    0.0  4.45269E-09  3.08604E-09  2.11708E-10
     50227  126.91023    0.0  8.41768E-11  5.83408E-11  4.00228E-12
     50128  127.91082    0.0  5.72802E-09  3.93889E-09  2.70214E-10
     50228  127.91082    0.0  6.91763E-12  4.75693E-12  3.26334E-13
     50129  128.91343    0.0  1.13806E-10  7.76503E-11  5.32694E-12
     50229  128.91343    0.0  6.40486E-10  4.37007E-10  2.99794E-11
     50130  129.91403    0.0  2.24418E-10  1.51942E-10  1.04235E-11
     50230  129.91403    0.0  2.19338E-10  1.48502E-10  1.01875E-11
     50131  130.91664    0.0  3.90246E-11  2.62193E-11  1.79869E-12
     50231  130.91664    0.0  9.28716E-11  6.23972E-11  4.28055E-12
     50132  131.91825    0.0  4.69095E-11  3.12775E-11  2.14569E-12
     50133  132.92389    0.0  5.71162E-13  3.77949E-13  2.59279E-14
     50134  133.92852    0.0  6.60172E-14  4.33571E-14  2.97437E-15
     50135  134.93516    0.0  3.52167E-15  2.29562E-15  1.57483E-16
     50136  135.93979    0.0  1.27262E-16  8.23435E-17  5.64891E-18
     50137  136.94644    0.0  4.06067E-18  2.60810E-18  1.78920E-19
     51117  116.90528    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     51118  117.90587    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     51218  117.90587    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     51119  118.90445    0.0  2.70800E-17  2.00321E-17  1.37424E-18
     51219  118.90445    0.0  1.45000E-25  1.07262E-25  7.35836E-27
     51120  119.90505    0.0  2.77785E-15  2.03773E-15  1.39792E-16
     51220  119.90505    0.0  1.31634E-15  9.65621E-16  6.62433E-17
     51122  121.90523    0.0  8.63599E-09  6.23113E-09  4.27466E-10
     51222  121.90523    0.0  4.54623E-15  3.28024E-15  2.25030E-16
     51224  123.90642    0.0  2.41987E-13  1.71781E-13  1.17845E-14
     51324  123.90642    0.0  1.82418E-12  1.29494E-12  8.88351E-14
     51226  125.90761    0.0  5.94764E-11  4.15499E-11  2.85039E-12
     51326  125.90761    0.0  3.23124E-13  2.25732E-13  1.54856E-14
     51127  126.90720    0.0  3.58052E-07  2.48163E-07  1.70244E-08
     51128  127.90880    0.0  5.57398E-08  3.83303E-08  2.62952E-09
     51228  127.90880    0.0  9.93717E-11  6.83343E-11  4.68785E-12
     51129  128.90940    0.0  3.88074E-08  2.64793E-08  1.81652E-09
     51229  128.90940    0.0  8.12030E-10  5.54070E-10  3.80101E-11
     51130  129.91201    0.0  7.22950E-09  4.89480E-09  3.35792E-10
     51230  129.91201    0.0  9.79377E-10  6.63097E-10  4.54896E-11
     51131  130.91160    0.0  9.74448E-09  6.54722E-09  4.49151E-10
     51132  131.91421    0.0  7.18869E-10  4.79330E-10  3.28829E-11
     51232  131.91421    0.0  5.88592E-10  3.92464E-10  2.69237E-11
     51133  132.91481    0.0  8.17397E-10  5.40924E-10  3.71083E-11
     51134  133.92045    0.0  4.35844E-13  2.86260E-13  1.96379E-14
     51234  133.92045    0.0  1.24393E-11  8.17004E-12  5.60478E-13
     51135  134.92508    0.0  9.65878E-13  6.29660E-13  4.31958E-14
     51136  135.93072    0.0  1.03768E-13  6.71466E-14  4.60637E-15
     51137  136.93535    0.0  7.86110E-15  5.04945E-15  3.46401E-16
     51138  137.94099    0.0  7.79943E-16  4.97331E-16  3.41178E-17
     51139  138.94562    0.0  3.21617E-17  2.03596E-17  1.39671E-18
     52119  118.90647    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     52219  118.90647    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     52121  120.90463    0.0  4.18300E-16  3.04314E-16  2.08765E-17
     52221  120.90463    0.0  2.81967E-15  2.05131E-15  1.40724E-16
     52223  122.90381    0.0  4.71419E-12  3.37379E-12  2.31448E-13
     52225  124.90399    0.0  2.50417E-07  1.76345E-07  1.20976E-08
     52127  126.90518    0.0  3.61778E-08  2.50749E-08  1.72018E-09
     52129  128.90637    0.0  1.15926E-08  7.91013E-09  5.42648E-10
     52131  130.90857    0.0  1.10596E-08  7.43102E-09  5.09781E-10
     52231  130.90857    0.0  1.92674E-07  1.29459E-07  8.88111E-09
     52133  132.91077    0.0  6.53959E-09  4.32780E-09  2.96894E-10
     52233  132.91077    0.0  2.65264E-08  1.75547E-08  1.20429E-09
     52134  133.91137    0.0  3.25016E-08  2.13483E-08  1.46453E-09
     52135  134.91600    0.0  1.44354E-10  9.41112E-11  6.45619E-12
     52136  135.91962    0.0  6.37640E-11  4.12638E-11  2.83077E-12
     52137  136.92526    0.0  2.49306E-12  1.60150E-12  1.09865E-13
     52138  137.92888    0.0  3.96904E-13  2.53108E-13  1.73637E-14
     52139  138.93452    0.0  2.33479E-14  1.47813E-14  1.01403E-15
     52140  139.93915    0.0  1.98848E-15  1.24985E-15  8.57419E-17
     52141  140.94479    0.0  5.43457E-17  3.39151E-17  2.32663E-18
     52142  141.94942    0.0  1.37068E-18  8.49336E-19  5.82659E-20
     53121  120.90766    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     53122  121.90725    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     53123  122.90583    0.0  1.79542E-21  1.28490E-21  8.81464E-23
     53124  123.90642    0.0  1.07606E-15  7.63871E-16  5.24029E-17
     53125  124.90500    0.0  9.02543E-13  6.35572E-13  4.36013E-14
     53126  125.90560    0.0  4.06293E-11  2.83838E-11  1.94718E-12
     53128  127.90578    0.0  4.30533E-10  2.96069E-10  2.03108E-11
     53230  129.90697    0.0  4.29844E-13  2.91042E-13  1.99660E-14
     53132  131.90816    0.0  1.03637E-07  6.91068E-08  4.74084E-09
     53232  131.90816    0.0  6.77363E-10  4.51676E-10  3.09857E-11
     53133  132.90775    0.0  1.29158E-06  8.54764E-07  5.86383E-08
     53233  132.90775    0.0  6.66286E-12  4.40948E-12  3.02498E-13
     53134  133.90935    0.0  5.49810E-08  3.61142E-08  2.47750E-09
     53234  133.91036    0.0  4.23947E-10  2.78467E-10  1.91033E-11
     53136  135.91458    0.0  5.13421E-10  3.32265E-10  2.27939E-11
     53236  135.91458    0.0  2.84337E-10  1.84011E-10  1.26235E-11
     53137  136.91820    0.0  2.00171E-10  1.28593E-10  8.82167E-12
     53138  137.92283    0.0  2.32617E-11  1.48348E-11  1.01769E-12
     53139  138.92645    0.0  3.53645E-12  2.23903E-12  1.53601E-13
     53140  139.93108    0.0  3.59572E-13  2.26021E-13  1.55054E-14
     53141  140.93470    0.0  5.13024E-14  3.20182E-14  2.19650E-15
     53142  141.94034    0.0  3.09097E-15  1.91542E-15  1.31401E-16
     53143  142.94497    0.0  1.79502E-16  1.10453E-16  7.57726E-18
     53144  143.94960    0.0  5.07445E-18  3.10067E-18  2.12711E-19
     54122  121.90826    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     54125  124.90601    0.0  1.12849E-17  7.94681E-18  5.45165E-19
     54225  124.90601    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     54127  126.90518    0.0  2.01566E-11  1.39706E-11  9.58406E-13
     54227  126.90518    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     54229  128.90436    0.0  1.03166E-14  7.03955E-15  4.82925E-16
     54231  130.90555    0.0  9.87215E-08  6.63331E-08  4.55056E-09
     54232  131.90413    0.0  1.08080E-17  7.20712E-18  4.94421E-19
     54233  132.90573    0.0  9.83711E-08  6.51030E-08  4.46617E-09
     54234  133.90532    0.0  9.66852E-14  6.35095E-14  4.35686E-15
     54235  134.90692    0.0  3.74657E-09  2.44273E-09  1.67576E-10
     54137  136.91114    0.0  3.72738E-09  2.39465E-09  1.64277E-10
     54138  137.91375    0.0  1.18479E-08  7.55631E-09  5.18376E-10
     54139  138.91838    0.0  4.15491E-10  2.63074E-10  1.80474E-11
     54140  139.92200    0.0  8.99854E-11  5.65669E-11  3.88059E-12
     54141  140.92663    0.0  4.62014E-12  2.88363E-12  1.97822E-13
     54142  141.92925    0.0  1.16847E-12  7.24139E-13  4.96772E-14
     54143  142.93489    0.0  1.13180E-13  6.96480E-14  4.77798E-15
     54144  143.93851    0.0  1.81999E-14  1.11216E-14  7.62963E-16
     54145  144.94415    0.0  9.47224E-16  5.74816E-16  3.94333E-17
     54146  145.94777    0.0  6.77149E-17  4.08097E-17  2.79962E-18
     54147  146.95341    0.0  2.09000E-18  1.25096E-18  8.58178E-20
     55128  127.90780    0.0  6.76151E-37  4.64969E-37  3.18976E-38
     55129  128.90637    0.0  1.58565E-28  1.08196E-28  7.42242E-30
     55130  129.90697    0.0  2.77563E-23  1.87934E-23  1.28926E-24
     55230  129.90697    0.0  2.53672E-24  1.71758E-24  1.17829E-25
     55131  130.90555    0.0  4.23684E-15  2.84682E-15  1.95297E-16
     55132  131.90614    0.0  4.22480E-10  2.81720E-10  1.93265E-11
     55234  133.90633    0.0  5.43890E-12  3.57262E-12  2.45088E-13
     55235  134.90591    0.0  3.06350E-11  1.99739E-11  1.37025E-12
     55236  135.90752    0.0  1.24441E-12  8.05375E-13  5.52501E-14
     55138  137.91073    0.0  3.18549E-08  2.03168E-08  1.39376E-09
     55238  137.91073    0.0  2.12868E-10  1.35765E-10  9.31374E-12
     55139  138.91334    0.0  8.51494E-09  5.39156E-09  3.69870E-10
     55140  139.91696    0.0  8.25025E-10  5.18649E-10  3.55802E-11
     55141  140.91957    0.0  2.55259E-10  1.59326E-10  1.09300E-11
     55142  141.92420    0.0  1.01979E-11  6.32023E-12  4.33578E-13
     55143  142.92783    0.0  5.70455E-12  3.51060E-12  2.40833E-13
     55144  143.93246    0.0  7.87856E-13  4.81465E-13  3.30293E-14
     55244  143.93246    0.0  4.97138E-13  3.03805E-13  2.08415E-14
     55145  144.93507    0.0  2.00552E-13  1.21711E-13  8.34961E-15
     55146  145.94071    0.0  2.29431E-14  1.38278E-14  9.48608E-16
     55147  146.94433    0.0  2.33807E-15  1.39953E-15  9.60101E-17
     55148  147.94896    0.0  1.29140E-16  7.67758E-17  5.26695E-18
     55149  148.95258    0.0  7.58158E-18  4.47701E-18  3.07131E-19
     55150  149.95822    0.0  1.42726E-19  8.37164E-20  5.74309E-21
     55151  150.96184    0.0  1.59953E-21  9.31968E-22  6.39346E-23
     56129  128.90839    0.0  1.17360E-29  8.00783E-30  5.49351E-31
     56131  130.90656    0.0  1.52286E-16  1.02324E-16  7.01958E-18
     56231  130.90656    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     56233  132.90573    0.0  2.42516E-16  1.60500E-16  1.10105E-17
     56235  134.90591    0.0  1.72219E-12  1.12286E-12  7.70302E-14
     56236  135.90449    0.0  1.51683E-16  9.81705E-17  6.73466E-18
     56237  136.90610    0.0  3.28849E-10  2.11276E-10  1.44939E-11
     56139  138.90930    0.0  7.88539E-08  4.99308E-08  3.42534E-09
     56141  140.91453    0.0  1.50848E-08  9.41586E-09  6.45944E-10
     56142  141.91613    0.0  8.01220E-09  4.96588E-09  3.40668E-10
     56143  142.92077    0.0  1.50770E-10  9.27891E-11  6.36549E-12
     56144  143.92338    0.0  8.78953E-11  5.37169E-11  3.68507E-12
     56145  144.92801    0.0  1.60297E-11  9.72858E-12  6.67397E-13
     56146  145.93062    0.0  3.83991E-12  2.31447E-12  1.58777E-13
     56147  146.93525    0.0  3.99361E-13  2.39065E-13  1.64003E-14
     56148  147.93786    0.0  7.56748E-14  4.49934E-14  3.08662E-15
     56149  148.94250    0.0  5.89710E-15  3.48254E-15  2.38908E-16
     56150  149.94612    0.0  6.10437E-16  3.58082E-16  2.45650E-17
     56151  150.95075    0.0  2.12412E-17  1.23772E-17  8.49095E-19
     56152  151.95437    0.0  5.06648E-19  2.93271E-19  2.01189E-20
     56153  152.96001    0.0  8.61901E-21  4.95628E-21  3.40009E-22
     57134  133.90834    0.0  1.99139E-24  1.30805E-24  8.97348E-26
     57135  134.90692    0.0  5.59338E-17  3.64684E-17  2.50179E-18
     57136  135.90752    0.0  4.13641E-17  2.67705E-17  1.83651E-18
     57236  135.90752    0.0  3.98135E-21  2.57670E-21  1.76766E-22
     57137  136.90610    0.0  4.88437E-10  3.13807E-10  2.15277E-11
     57141  140.91050    0.0  1.96445E-07  1.22624E-07  8.41221E-09
     57142  141.91412    0.0  7.20961E-08  4.46851E-08  3.06548E-09
     57143  142.91572    0.0  1.02788E-08  6.32616E-09  4.33985E-10
     57144  143.91934    0.0  4.25159E-10  2.59842E-10  1.78256E-11
     57145  144.92196    0.0  1.94139E-10  1.17830E-10  8.08333E-12
     57146  145.92558    0.0  1.86398E-11  1.12354E-11  7.70765E-13
     57246  145.92558    0.0  2.30681E-11  1.39046E-11  9.53878E-13
     57147  146.92819    0.0  1.21664E-11  7.28339E-12  4.99653E-13
     57148  147.93181    0.0  1.56542E-12  9.30780E-13  6.38531E-14
     57149  148.93443    0.0  4.76698E-13  2.81530E-13  1.93134E-14
     57150  149.93906    0.0  5.44253E-14  3.19273E-14  2.19027E-15
     57151  150.94167    0.0  6.13330E-15  3.57406E-15  2.45186E-16
     57152  151.94428    0.0  6.76626E-16  3.91689E-16  2.68705E-17
     57153  152.94992    0.0  3.21083E-17  1.84648E-17  1.26672E-18
     57154  153.95455    0.0  9.68956E-19  5.53590E-19  3.79772E-20
     57155  154.95817    0.0  1.69463E-20  9.61917E-21  6.59892E-22
     58135  134.90894    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     58137  136.90811    0.0  4.62048E-20  2.96848E-20  2.03643E-21
     58237  136.90811    0.0  1.01315E-19  6.50912E-20  4.46537E-21
     58238  137.90568    0.0  7.15186E-23  4.56156E-23  3.12931E-24
     58239  138.90628    0.0  2.91235E-17  1.84416E-17  1.26512E-18
     58145  144.91691    0.0  1.55014E-09  9.40866E-10  6.45450E-11
     58146  145.91852    0.0  5.92233E-09  3.56992E-09  2.44903E-10
     58147  146.92214    0.0  3.26148E-10  1.95256E-10  1.33949E-11
     58148  147.92475    0.0  2.43907E-10  1.45031E-10  9.94936E-12
     58149  148.92837    0.0  1.35166E-11  7.98300E-12  5.47647E-13
     58150  149.92998    0.0  5.50760E-12  3.23110E-12  2.21659E-13
     58151  150.93360    0.0  4.56677E-13  2.66134E-13  1.82572E-14
     58152  151.93621    0.0  1.56520E-13  9.06121E-14  6.21614E-15
     58153  152.93883    0.0  3.42909E-14  1.97214E-14  1.35292E-15
     58154  153.94043    0.0  7.55456E-15  4.31651E-15  2.96120E-16
     58155  154.94809    0.0  5.44301E-17  3.08980E-17  2.11965E-18
     58156  155.95171    0.0  2.45329E-18  1.38368E-18  9.49226E-20
     58157  156.95634    0.0  2.68438E-20  1.50432E-20  1.03199E-21
     59139  138.90930    0.0  1.25582E-21  7.95193E-22  5.45516E-23
     59140  139.90889    0.0  1.40654E-13  8.84270E-14  6.06624E-15
     59242  141.91008    0.0  1.70796E-15  1.05862E-15  7.26232E-17
     59144  143.91329    0.0  1.12312E-08  6.86441E-09  4.70910E-10
     59244  143.91329    0.0  6.17882E-11  3.77643E-11  2.59070E-12
     59145  144.91490    0.0  1.88962E-07  1.14693E-07  7.86817E-09
     59146  145.91751    0.0  1.06855E-08  6.44114E-09  4.41873E-10
     59147  146.91911    0.0  4.84589E-09  2.90116E-09  1.99025E-10
     59148  147.92173    0.0  6.15553E-10  3.66024E-10  2.51099E-11
     59248  147.92173    0.0  6.50214E-11  3.86635E-11  2.65238E-12
     59149  148.92333    0.0  5.08306E-10  3.00219E-10  2.05956E-11
     59150  149.92695    0.0  1.61351E-11  9.46603E-12  6.49386E-13
     59151  150.92856    0.0  3.05880E-11  1.78261E-11  1.22290E-12
     59152  151.93117    0.0  2.99393E-12  1.73329E-12  1.18907E-13
     59153  152.93378    0.0  1.30408E-12  7.50030E-13  5.14533E-14
     59154  153.93740    0.0  1.91941E-13  1.09673E-13  7.52376E-15
     59155  154.94002    0.0  1.72673E-14  9.80249E-15  6.72468E-16
     59156  155.94263    0.0  1.19951E-15  6.76575E-16  4.64142E-17
     59157  156.94524    0.0  8.99548E-17  5.04142E-17  3.45850E-18
     59158  157.95189    0.0  3.76918E-18  2.09894E-18  1.43991E-19
     59159  158.95551    0.0  9.13313E-20  5.05383E-20  3.46701E-21
     60141  140.90949    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     60149  148.92030    0.0  2.60664E-08  1.53958E-08  1.05618E-09
     60151  150.92351    0.0  1.79831E-09  1.04806E-09  7.18984E-11
     60152  151.92512    0.0  1.18598E-09  6.86635E-10  4.71043E-11
     60153  152.92773    0.0  2.93902E-11  1.69041E-11  1.15965E-12
     60154  153.92933    0.0  1.47317E-11  8.41800E-12  5.77489E-13
     60155  154.93296    0.0  1.72622E-12  9.80004E-13  6.72299E-14
